timestamp,label,modules_used,POSIX_OPENS,POSIX_READS,POSIX_WRITES,POSIX_SEEKS,POSIX_STATS,POSIX_MMAPS,POSIX_FSYNCS,POSIX_FDSYNCS,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_RW_SWITCHES,POSIX_MEM_NOT_ALIGNED,POSIX_MEM_ALIGNMENT,POSIX_FILE_NOT_ALIGNED,POSIX_FILE_ALIGNMENT,POSIX_MAX_READ_TIME_SIZE,POSIX_MAX_WRITE_TIME_SIZE,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_10K_100K,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_READ_1M_4M,POSIX_SIZE_READ_4M_10M,POSIX_SIZE_READ_10M_100M,POSIX_SIZE_READ_100M_1G,POSIX_SIZE_READ_1G_PLUS,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_100K_1M,POSIX_SIZE_WRITE_1M_4M,POSIX_SIZE_WRITE_4M_10M,POSIX_SIZE_WRITE_10M_100M,POSIX_SIZE_WRITE_100M_1G,POSIX_SIZE_WRITE_1G_PLUS,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_STRIDE,POSIX_STRIDE1_COUNT,POSIX_STRIDE2_COUNT,POSIX_STRIDE3_COUNT,POSIX_STRIDE4_COUNT,POSIX_F_OPEN_START_TIMESTAMP,POSIX_F_OPEN_END_TIMESTAMP,POSIX_F_READ_START_TIMESTAMP,POSIX_F_READ_END_TIMESTAMP,POSIX_F_WRITE_START_TIMESTAMP,POSIX_F_WRITE_END_TIMESTAMP,POSIX_F_CLOSE_START_TIMESTAMP,POSIX_F_CLOSE_END_TIMESTAMP,POSIX_F_READ_TIME,POSIX_F_WRITE_TIME,POSIX_F_META_TIME,POSIX_F_MAX_READ_TIME,POSIX_F_MAX_WRITE_TIME,MPIIO_INDEP_OPENS,MPIIO_COLL_OPENS,MPIIO_INDEP_READS,MPIIO_INDEP_WRITES,MPIIO_COLL_READS,MPIIO_COLL_WRITES,MPIIO_SPLIT_READS,MPIIO_SPLIT_WRITES,MPIIO_NB_READS,MPIIO_NB_WRITES,MPIIO_SYNCS,MPIIO_BYTES_READ,MPIIO_BYTES_WRITTEN,MPIIO_RW_SWITCHES,MPIIO_MAX_READ_TIME_SIZE,MPIIO_MAX_WRITE_TIME_SIZE,MPIIO_SIZE_READ_AGG_0_100,MPIIO_SIZE_READ_AGG_100_1K,MPIIO_SIZE_READ_AGG_1K_10K,MPIIO_SIZE_READ_AGG_10K_100K,MPIIO_SIZE_READ_AGG_100K_1M,MPIIO_SIZE_READ_AGG_1M_4M,MPIIO_SIZE_READ_AGG_4M_10M,MPIIO_SIZE_READ_AGG_10M_100M,MPIIO_SIZE_READ_AGG_100M_1G,MPIIO_SIZE_READ_AGG_1G_PLUS,MPIIO_SIZE_WRITE_AGG_0_100,MPIIO_SIZE_WRITE_AGG_100_1K,MPIIO_SIZE_WRITE_AGG_1K_10K,MPIIO_SIZE_WRITE_AGG_10K_100K,MPIIO_SIZE_WRITE_AGG_100K_1M,MPIIO_SIZE_WRITE_AGG_1M_4M,MPIIO_SIZE_WRITE_AGG_4M_10M,MPIIO_SIZE_WRITE_AGG_10M_100M,MPIIO_SIZE_WRITE_AGG_100M_1G,MPIIO_SIZE_WRITE_AGG_1G_PLUS,MPIIO_F_OPEN_START_TIMESTAMP,MPIIO_F_OPEN_END_TIMESTAMP,MPIIO_F_READ_START_TIMESTAMP,MPIIO_F_READ_END_TIMESTAMP,MPIIO_F_WRITE_START_TIMESTAMP,MPIIO_F_WRITE_END_TIMESTAMP,MPIIO_F_CLOSE_START_TIMESTAMP,MPIIO_F_CLOSE_END_TIMESTAMP,MPIIO_F_READ_TIME,MPIIO_F_WRITE_TIME,MPIIO_F_META_TIME,MPIIO_F_MAX_READ_TIME,MPIIO_F_MAX_WRITE_TIME,STDIO_OPENS,STDIO_READS,STDIO_WRITES,STDIO_FLUSHES,STDIO_BYTES_WRITTEN,STDIO_BYTES_READ,STDIO_F_META_TIME,STDIO_F_WRITE_TIME,STDIO_F_READ_TIME,STDIO_F_OPEN_START_TIMESTAMP,STDIO_F_OPEN_END_TIMESTAMP,STDIO_F_READ_START_TIMESTAMP,STDIO_F_READ_END_TIMESTAMP,STDIO_F_WRITE_START_TIMESTAMP,STDIO_F_WRITE_END_TIMESTAMP,STDIO_F_CLOSE_START_TIMESTAMP,STDIO_F_CLOSE_END_TIMESTAMP
2026-02-28T09:14:22.361735,large_contiguous_read_heavy_freq_1gb_run1,posix,1,256,0,256,0,-1,1,0,1073741824,0,255,0,255,0,0,0,8,0,524288,4194304,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016520023345947266,0.002087831497192383,0.003543376922607422,3.7115230560302734,0.0,0.0,3.725644111633301,3.7267861366271973,3.7070295810699463,0.01389932632446289,0.001789093017578125,0.023571491241455078,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:16:31.675470,large_contiguous_read_heavy_freq_1gb_run2,posix,1,256,0,256,0,-1,1,0,1073741824,0,255,0,255,0,0,0,8,0,524288,4194304,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034990310668945312,0.00465846061706543,0.006069660186767578,3.7035670280456543,0.0,0.0,3.7179179191589355,3.7198524475097656,3.6965277194976807,0.014200925827026367,0.00331878662109375,0.02328038215637207,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:18:41.113429,large_contiguous_read_heavy_freq_1gb_run3,posix,1,256,0,256,0,-1,1,0,1073741824,0,255,0,255,0,0,0,8,0,524288,4194304,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025730133056640625,0.0032885074615478516,0.004733562469482422,3.6949961185455322,0.0,0.0,3.7120845317840576,3.7141408920288086,3.6892833709716797,0.01695418357849121,0.002985239028930664,0.01572704315185547,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:20:50.502234,large_contiguous_read_heavy_freq_1gb_run4,posix,1,256,0,256,0,-1,1,0,1073741824,0,255,0,255,0,0,0,8,0,524288,4194304,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004298686981201172,0.005322694778442383,0.006788492202758789,3.7009663581848145,0.0,0.0,3.7197048664093018,3.7213048934936523,3.693263292312622,0.018580913543701172,0.002824068069458008,0.020467281341552734,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:22:59.900563,large_contiguous_read_heavy_freq_1gb_run5,posix,1,256,0,256,0,-1,1,0,1073741824,0,255,0,255,0,0,0,8,0,524288,4194304,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003816843032836914,0.005109310150146484,0.006527423858642578,3.713582992553711,0.0,0.0,3.7279412746429443,3.729853868484497,3.70621919631958,0.014060497283935547,0.0033812522888183594,0.020455121994018555,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:26:16.879676,large_contiguous_read_heavy_freq_10gb_run1,posix,1,2560,0,2560,0,-1,1,0,10737418240,0,2559,0,2559,0,0,0,8,0,524288,4194304,0,0,0,0,0,0,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003974199295043945,0.005239009857177734,0.0066263675689697266,36.93881344795227,0.0,0.0,36.948384046554565,36.94953989982605,36.92275905609131,0.009284257888793945,0.004597663879394531,0.02221512794494629,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:29:33.984029,large_contiguous_read_heavy_freq_10gb_run2,posix,1,2560,0,2560,0,-1,1,0,10737418240,0,2559,0,2559,0,0,0,8,0,524288,4194304,0,0,0,0,0,0,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004128217697143555,0.005481719970703125,0.006930112838745117,36.9109742641449,0.0,0.0,36.922967195510864,36.9246609210968,36.89490747451782,0.01184988021850586,0.005009174346923828,0.020544052124023438,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:32:50.754121,large_contiguous_read_heavy_freq_10gb_run3,posix,1,2560,0,2560,0,-1,1,0,10737418240,0,2559,0,2559,0,0,0,8,0,524288,4194304,0,0,0,0,0,0,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004118919372558594,0.005423545837402344,0.006873369216918945,36.921714782714844,0.0,0.0,36.93108034133911,36.933014154434204,36.90544056892395,0.009126424789428711,0.0052738189697265625,0.015053272247314453,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:36:07.456962,large_contiguous_read_heavy_freq_10gb_run4,posix,1,2560,0,2560,0,-1,1,0,10737418240,0,2559,0,2559,0,0,0,8,0,524288,4194304,0,0,0,0,0,0,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023093223571777344,0.003022909164428711,0.004769563674926758,36.88352060317993,0.0,0.0,36.89294385910034,36.894681215286255,36.86988353729248,0.009239435195922852,0.004334926605224609,0.01679229736328125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:39:23.945986,large_contiguous_read_heavy_freq_10gb_run5,posix,1,2560,0,2560,0,-1,1,0,10737418240,0,2559,0,2559,0,0,0,8,0,524288,4194304,0,0,0,0,0,0,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004111289978027344,0.0052738189697265625,0.006747245788574219,36.90039896965027,0.0,0.0,36.909871101379395,36.911900997161865,36.88397192955017,0.009301185607910156,0.005323171615600586,0.01653885841369629,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:41:30.247501,small_contiguous_write_heavy_freq_1gb_run1,posix,1,0,262144,262144,0,-1,1,0,0,1073741824,0,262143,0,262143,0,0,8,260096,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004757404327392578,0.006890535354614258,0.0,0.0,0.010051965713500977,4.496629476547241,4.584681749343872,4.586461544036865,0.0,4.506460666656494,0.030544281005859375,0.0,0.03253960609436035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:43:36.509088,small_contiguous_write_heavy_freq_1gb_run2,posix,1,0,262144,262144,0,-1,1,0,0,1073741824,0,262143,0,262143,0,0,8,260096,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005649089813232422,0.007726192474365234,0.0,0.0,0.011265277862548828,4.445571422576904,4.530811309814453,4.532632350921631,0.0,4.4504640102386475,0.030834674835205078,0.0,0.0027217864990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:45:42.791064,small_contiguous_write_heavy_freq_1gb_run3,posix,1,0,262144,262144,0,-1,1,0,0,1073741824,0,262143,0,262143,0,0,8,260096,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027964115142822266,0.0036575794219970703,0.0,0.0,0.005616426467895508,4.463588237762451,4.549546480178833,4.551260709762573,0.0,4.473631858825684,0.030033588409423828,0.0,0.012197017669677734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:47:49.187218,small_contiguous_write_heavy_freq_1gb_run4,posix,1,0,262144,262144,0,-1,1,0,0,1073741824,0,262143,0,262143,0,0,8,260096,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005159616470336914,0.0075647830963134766,0.0,0.0,0.010790586471557617,4.581647872924805,4.673151016235352,4.675005674362183,0.0,4.5893237590789795,0.03389453887939453,0.0,0.04033374786376953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:49:55.638434,small_contiguous_write_heavy_freq_1gb_run5,posix,1,0,262144,262144,0,-1,1,0,0,1073741824,0,262143,0,262143,0,0,8,260096,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005124568939208984,0.007023811340332031,0.0,0.0,0.010313034057617188,4.5972678661346436,4.711139678955078,4.712310552597046,0.0,4.625150918960571,0.033303022384643555,0.0,0.044365644454956055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:52:42.193595,small_contiguous_write_heavy_freq_10gb_run1,posix,1,0,2621440,2621440,0,-1,1,0,0,10737418240,0,2621439,0,2621439,0,0,8,2600960,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,2621440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004479646682739258,0.005208015441894531,0.0,0.0,0.0072021484375,45.027512550354004,45.17860150337219,45.18245196342468,0.0,44.42909097671509,0.3030822277069092,0.0,0.03951716423034668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:55:29.493417,small_contiguous_write_heavy_freq_10gb_run2,posix,1,0,2621440,2621440,0,-1,1,0,0,10737418240,0,2621439,0,2621439,0,0,8,2600960,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,2621440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005544424057006836,0.007627725601196289,0.0,0.0,0.010949850082397461,45.11269569396973,45.403653144836426,45.40567088127136,0.0,44.68057608604431,0.287198543548584,0.0,0.04286384582519531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T09:58:16.532738,small_contiguous_write_heavy_freq_10gb_run3,posix,1,0,2621440,2621440,0,-1,1,0,0,10737418240,0,2621439,0,2621439,0,0,8,2600960,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,2621440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005179405212402344,0.007343769073486328,0.0,0.0,0.010484695434570312,44.899481534957886,45.344048500061035,45.345844745635986,0.0,44.6100959777832,0.29160356521606445,0.0,0.04400181770324707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28T10:01:03.731518,small_contiguous_write_heavy_freq_10gb_run4,posix,1,0,2621440,2621440,0,-1,1,0,0,10737418240,0,2621439,0,2621439,0,0,8,2600960,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,2621440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007019519805908203,0.009056329727172852,0.0,0.0,0.012148857116699219,45.32067680358887,45.48661422729492,45.488438844680786,0.0,44.733943700790405,0.29894018173217773,0.0,0.0457766056060791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
